fips,198201,198202,198203,198204,198205,198206,198207,198208,198209,198210,198211,198212
0,4.63,5.832,3.766,1.652,1.666,2.213,3.69,3.404,2.615,3.348,5.918,7.117
1,4.605,5.816,3.8,1.601,1.619,2.191,3.531,3.307,2.621,3.285,5.863,7.027
2,1.716,0.9507,1.2,0.7305,1.549,1.056,1.555,1.366,1.542,2.014,2.748,3.377
3,1.606,0.6753,1.055,0.7056,1.47,1.098,1.542,1.318,1.4,1.897,2.654,3.258
4,1.86,0.7227,1.093,0.731,1.52,1.207,1.7,1.463,1.439,2.033,2.986,3.693
5,1.949,0.705,1.116,0.782,1.571,1.276,1.7705,1.54,1.452,2.078,3.092,3.814
6,4.367,5.168,3.092,1.6,1.842,1.955,3.701,2.938,2.486,3.336,5.67,7.105
7,4.74,5.984,3.79,1.657,1.6045,2.098,3.81,3.38,2.492,3.352,6.023,7.348
8,4.7,5.95,3.824,1.578,1.535,2.045,3.574,3.238,2.51,3.28,5.953,7.23
9,4.67,5.92,3.848,1.534,1.506,2.035,3.432,3.162,2.53,3.232,5.902,7.14
10,1.289,0.6167,1.039,0.645,1.394,0.9395,1.302,1.162,1.3955,1.755,2.29,2.781
11,1.323,0.573,1.02,0.653,1.39,0.978,1.326,1.167,1.367,1.758,2.332,2.838
12,1.525,0.6245,1.065,0.696,1.439,1.067,1.43,1.252,1.394,1.864,2.57,3.14
13,1.733,0.6826,1.119,0.7437,1.492,1.161,1.545,1.362,1.424,1.975,2.818,3.457
14,1.962,0.7607,1.179,0.7837,1.543,1.242,1.657,1.491,1.47,2.096,3.092,3.81
15,2.17,0.838,1.231,0.8096,1.584,1.3,1.748,1.608,1.52,2.205,3.344,4.14
16,4.05,4.83,2.94,1.459,1.584,1.731,3.373,2.738,2.21,3.057,5.23,6.5
17,4.08,4.88,2.975,1.478,1.583,1.744,3.4,2.78,2.213,3.076,5.254,6.523
18,4.633,5.8,3.613,1.621,1.53,1.927,3.758,3.227,2.332,3.291,5.855,7.2
19,4.734,5.973,3.738,1.581,1.454,1.899,3.736,3.213,2.342,3.293,5.957,7.312
20,3.822,3.197,2.607,0.977,2.361,1.102,2.215,2.203,2.736,3.521,4.902,6.094
21,3.596,2.953,2.488,0.9727,2.31,1.12,2.129,2.127,2.68,3.426,4.766,5.902
22,1.31,0.7524,1.163,0.649,1.448,0.8857,1.23,1.181,1.531,1.833,2.324,2.814
23,1.132,0.552,1.042,0.62,1.35,0.881,1.1455,1.066,1.39,1.6875,2.12,2.555
24,1.239,0.583,1.061,0.6445,1.354,0.9307,1.172,1.066,1.373,1.731,2.227,2.691
25,1.381,0.656,1.102,0.6777,1.366,0.9795,1.209,1.085,1.371,1.797,2.365,2.865
26,1.559,0.74,1.153,0.7163,1.388,1.035,1.27,1.141,1.386,1.883,2.557,3.107
27,1.872,0.866,1.233,0.742,1.431,1.094,1.374,1.28,1.462,2.041,2.932,3.598
28,2.148,0.9995,1.316,0.7505,1.447,1.109,1.429,1.373,1.536,2.178,3.26,4.035
29,3.354,3.914,2.42,1.075,1.177,1.251,2.62,2.068,1.777,2.477,4.336,5.363
30,3.586,4.27,2.654,1.201,1.228,1.364,2.828,2.314,1.861,2.658,4.598,5.664
31,3.814,4.617,2.885,1.326,1.286,1.48,3.04,2.566,1.94,2.836,4.85,5.957
32,4.016,4.934,3.094,1.438,1.341,1.585,3.229,2.793,2.008,2.984,5.082,6.22
33,4.195,5.2,3.27,1.46,1.327,1.608,3.293,2.863,2.062,3.06,5.273,6.45
34,1.288,0.797,1.25,0.644,1.469,0.84,1.141,1.16,1.618,1.878,2.328,2.812
35,0.92,0.512,1.06,0.592,1.312,0.8003,0.9795,0.979,1.408,1.611,1.894,2.268
36,1.007,0.5835,1.083,0.609,1.29,0.818,0.953,0.921,1.376,1.635,1.942,2.324
37,1.098,0.6606,1.108,0.6343,1.272,0.8374,0.9326,0.8716,1.347,1.662,1.998,2.389
38,1.255,0.7573,1.153,0.6636,1.27,0.864,0.9385,0.8643,1.343,1.726,2.145,2.57
39,1.566,0.8936,1.239,0.6963,1.294,0.905,1.01,0.9487,1.399,1.872,2.5,3.033
40,2.02,1.076,1.365,0.731,1.344,0.961,1.155,1.128,1.513,2.098,3.053,3.756
41,2.236,1.172,1.43,0.7485,1.364,0.9824,1.222,1.211,1.566,2.205,3.314,4.1
42,2.895,3.271,2.07,0.842,0.942,0.9756,2.162,1.702,1.46,2.049,3.715,4.598
43,2.904,3.387,2.16,0.866,0.8555,0.9395,2.14,1.738,1.437,2.09,3.72,4.547
44,3.191,3.809,2.436,0.991,0.9106,1.043,2.348,1.977,1.548,2.316,4.043,4.926
45,3.355,4.047,2.59,1.064,0.954,1.108,2.475,2.117,1.615,2.447,4.23,5.145
46,1.592,0.914,1.528,0.7817,1.713,0.9585,1.221,1.304,1.902,2.229,2.834,3.54
47,1.489,0.8354,1.494,0.783,1.67,0.9653,1.151,1.226,1.837,2.162,2.71,3.395
48,1.357,0.7944,1.416,0.7593,1.566,0.943,1.059,1.098,1.7,2.027,2.484,3.084
49,1.2705,0.792,1.357,0.748,1.479,0.9263,0.978,0.981,1.578,1.916,2.303,2.83
50,1.237,0.82,1.321,0.7515,1.411,0.9194,0.912,0.8823,1.48,1.843,2.19,2.662
51,1.436,0.9146,1.35,0.773,1.395,0.931,0.9146,0.8916,1.474,1.897,2.396,2.912
52,1.752,1.058,1.416,0.8164,1.409,0.9526,0.9683,0.9683,1.513,2.023,2.762,3.367
53,2.098,1.214,1.498,0.867,1.431,0.9805,1.056,1.078,1.566,2.17,3.168,3.879
54,2.914,3.197,2.059,0.7534,0.8145,0.8794,1.94,1.625,1.444,2.02,3.662,4.562
55,3.04,3.549,2.307,0.8564,0.753,0.8735,2.01,1.772,1.488,2.188,3.805,4.65
56,3.121,3.676,2.393,0.8955,0.77,0.901,2.066,1.841,1.524,2.256,3.896,4.754
57,1.941,1.089,1.874,0.9707,1.991,1.116,1.287,1.432,2.207,2.629,3.387,4.336
58,1.737,1.016,1.765,0.929,1.861,1.076,1.176,1.287,2.041,2.44,3.064,3.896
59,1.494,0.9395,1.629,0.8843,1.709,1.029,1.049,1.113,1.837,2.207,2.674,3.36
60,1.253,0.88,1.487,0.847,1.556,0.9834,0.9277,0.938,1.625,1.965,2.273,2.805
61,1.354,0.956,1.468,0.864,1.508,0.9697,0.87,0.882,1.559,1.94,2.34,2.85
62,1.537,1.062,1.4795,0.9067,1.486,0.9644,0.8403,0.867,1.529,1.971,2.521,3.045
63,1.743,1.18,1.5,0.969,1.474,0.9614,0.831,0.8726,1.508,2.016,2.732,3.28
64,1.954,1.292,1.504,1.032,1.456,0.951,0.864,0.9146,1.475,2.041,2.94,3.523
65,2.639,2.725,1.7705,0.5977,0.712,0.779,1.717,1.413,1.246,1.702,3.305,4.137
66,2.734,2.916,1.911,0.6313,0.6377,0.741,1.671,1.458,1.301,1.827,3.396,4.227
