fips,198101,198102,198103,198104,198105,198106,198107,198108,198109,198110,198111,198112
0,2.965,2.275,3.668,3.049,5.164,2.393,4.39,3.703,3.94,7.09,4.477,4.88
1,2.916,2.201,3.758,3.047,5.23,2.465,4.484,3.729,4.016,7.125,4.395,4.676
2,1.879,1.205,2.447,1.652,3.986,2.156,4.63,10.35,4.047,4.66,3.348,2.545
3,1.794,1.138,2.434,1.775,4.18,2.326,4.94,10.54,4.09,4.582,3.188,2.535
4,1.912,1.139,2.47,1.847,4.332,2.457,5.26,10.664,4.082,4.66,3.445,2.637
5,2.037,1.138,2.523,1.949,4.516,2.639,5.59,10.83,4.188,4.75,3.54,2.723
6,3.299,2.07,3.4,3.035,5.086,1.975,3.672,3.666,4.055,6.95,6.207,6.02
7,3.098,2.465,3.662,3.121,5.16,2.432,4.348,3.828,3.877,7.277,4.793,5.316
8,3.014,2.36,3.775,3.117,5.266,2.48,4.49,3.885,3.979,7.297,4.664,5.043
9,2.96,2.283,3.846,3.11,5.324,2.52,4.57,3.9,4.043,7.3,4.57,4.848
10,1.614,1.123,2.404,1.736,3.959,2.172,4.797,10.79,4.543,4.664,3.156,2.557
11,1.638,1.108,2.426,1.791,4.082,2.252,4.94,10.83,4.48,4.65,3.143,2.584
12,1.781,1.115,2.494,1.883,4.3,2.412,5.254,10.91,4.41,4.707,3.285,2.686
13,1.929,1.123,2.562,1.978,4.52,2.576,5.58,11.0,4.363,4.777,3.445,2.793
14,2.033,1.126,2.613,2.05,4.703,2.668,5.836,11.09,4.285,4.83,3.59,2.898
15,2.098,1.129,2.64,2.1,4.824,2.7,6.016,11.19,4.234,4.875,3.715,2.988
16,2.936,2.03,3.45,3.172,5.22,2.068,3.725,3.967,4.086,7.156,5.79,5.703
17,2.941,2.066,3.457,3.18,5.273,2.092,3.783,4.04,4.09,7.2,5.785,5.72
18,3.008,2.463,3.553,3.164,5.418,2.393,4.332,4.09,3.877,7.39,4.957,5.51
19,2.986,2.492,3.56,3.152,5.387,2.445,4.406,3.988,3.834,7.383,4.684,5.367
20,3.297,1.792,2.887,1.387,3.576,1.993,4.727,10.22,5.02,5.6,5.152,3.096
21,3.176,1.726,2.83,1.448,3.584,2.08,4.97,10.46,5.355,5.836,5.457,3.176
22,1.678,1.155,2.455,1.754,3.852,2.15,4.984,11.18,5.168,4.973,3.547,2.744
23,1.557,1.096,2.453,1.83,4.01,2.215,5.07,11.23,5.0,4.82,3.262,2.713
24,1.632,1.094,2.518,1.906,4.23,2.324,5.25,11.21,4.797,4.793,3.24,2.773
25,1.7295,1.102,2.594,1.977,4.46,2.426,5.414,11.16,4.547,4.766,3.227,2.838
26,1.841,1.111,2.664,2.05,4.684,2.53,5.605,11.14,4.344,4.766,3.26,2.912
27,1.939,1.123,2.691,2.1,4.836,2.54,5.79,11.266,4.24,4.84,3.408,3.01
28,2.059,1.1455,2.715,2.145,4.957,2.543,5.945,11.45,4.23,4.965,3.553,3.084
29,2.344,1.659,3.441,3.324,4.992,2.02,3.34,3.86,4.13,7.145,5.23,5.098
30,2.475,1.861,3.473,3.322,5.3,2.117,3.666,4.207,4.164,7.32,5.363,5.273
31,2.598,2.06,3.506,3.32,5.598,2.215,3.98,4.543,4.195,7.496,5.484,5.445
32,2.693,2.238,3.537,3.32,5.84,2.307,4.258,4.81,4.203,7.64,5.523,5.566
33,2.729,2.316,3.549,3.293,5.938,2.37,4.426,4.82,4.168,7.668,5.348,5.51
34,1.679,1.167,2.484,1.805,3.797,2.166,5.24,11.58,5.78,5.258,3.84,2.898
35,1.436,1.071,2.459,1.869,3.93,2.17,5.2,11.64,5.527,5.016,3.377,2.834
36,1.496,1.08,2.543,1.925,4.168,2.234,5.24,11.49,5.145,4.914,3.232,2.873
37,1.558,1.088,2.625,1.981,4.402,2.299,5.285,11.34,4.77,4.812,3.096,2.912
38,1.655,1.103,2.7,2.041,4.633,2.37,5.38,11.27,4.46,4.766,3.031,2.96
39,1.84,1.135,2.758,2.111,4.85,2.453,5.582,11.38,4.305,4.855,3.14,3.03
40,2.1,1.18,2.799,2.19,5.06,2.545,5.887,11.65,4.3,5.066,3.41,3.12
41,2.23,1.204,2.822,2.23,5.164,2.592,6.035,11.78,4.305,5.176,3.54,3.162
42,2.156,1.497,3.496,3.457,5.008,2.084,3.133,3.951,4.13,7.215,5.07,4.723
43,1.88,1.536,3.486,3.492,5.098,2.11,3.33,4.133,4.17,7.34,4.69,4.65
44,2.04,1.745,3.504,3.475,5.477,2.205,3.709,4.527,4.246,7.527,4.91,4.863
45,2.14,1.863,3.516,3.463,5.684,2.256,3.914,4.734,4.285,7.625,5.047,4.992
46,1.709,1.182,2.428,1.859,3.77,2.182,5.668,11.9,6.25,5.984,4.54,3.102
47,1.6455,1.155,2.455,1.912,3.904,2.213,5.684,11.94,6.055,5.95,4.418,3.154
48,1.628,1.148,2.55,1.961,4.125,2.28,5.535,11.88,5.64,5.668,4.066,3.201
49,1.635,1.15,2.654,2.008,4.355,2.35,5.4,11.81,5.215,5.4,3.73,3.252
50,1.658,1.156,2.754,2.059,4.586,2.42,5.31,11.734,4.81,5.168,3.447,3.3
51,1.806,1.209,2.832,2.137,4.797,2.52,5.41,11.85,4.625,5.16,3.414,3.342
52,2.004,1.286,2.902,2.229,5.0,2.627,5.617,12.0,4.523,5.26,3.494,3.367
53,2.217,1.358,2.969,2.318,5.207,2.734,5.848,12.18,4.44,5.383,3.613,3.404
54,2.31,1.526,3.555,3.566,5.715,2.273,3.709,4.54,4.37,7.42,5.273,4.57
55,1.849,1.62,3.498,3.576,5.863,2.309,3.953,4.793,4.41,7.63,4.55,4.5
56,1.849,1.669,3.49,3.568,5.95,2.334,4.047,4.867,4.414,7.668,4.53,4.54
57,1.804,1.223,2.451,1.961,3.89,2.26,6.094,12.27,6.53,6.805,5.348,3.479
58,1.771,1.222,2.557,1.997,4.086,2.328,5.85,12.28,6.14,6.457,4.93,3.537
59,1.73,1.218,2.68,2.04,4.31,2.406,5.55,12.28,5.676,6.03,4.426,3.6
60,1.687,1.217,2.807,2.08,4.527,2.486,5.234,12.3,5.215,5.59,3.902,3.664
61,1.783,1.296,2.908,2.168,4.74,2.596,5.258,12.33,4.965,5.492,3.717,3.654
62,1.918,1.392,3.004,2.264,4.94,2.71,5.363,12.39,4.77,5.48,3.621,3.635
63,2.06,1.492,3.098,2.365,5.145,2.83,5.484,12.445,4.59,5.484,3.543,3.61
64,2.182,1.579,3.166,2.46,5.316,2.914,5.613,12.42,4.414,5.426,3.451,3.564
65,2.305,1.372,3.627,3.676,5.36,2.277,3.834,4.094,4.21,7.13,5.504,4.316
66,2.168,1.444,3.607,3.697,5.84,2.357,4.09,4.617,4.414,7.41,5.195,4.277
67,2.023,1.475,3.592,3.715,6.086,2.396,4.23,4.902,4.527,7.57,4.93,4.227
68,1.923,1.317,2.6,2.049,4.043,2.414,6.08,12.79,6.6,7.24,5.746,3.85
69,1.834,1.308,2.738,2.084,4.254,2.5,5.637,12.86,6.11,6.668,5.082,3.924
70,1.765,1.317,2.865,2.13,4.45,2.596,5.28,12.94,5.664,6.156,4.48,3.97
71,1.774,1.378,2.986,2.197,4.652,2.71,5.12,12.945,5.3,5.824,4.055,3.953
72,1.862,1.497,3.098,2.297,4.855,2.842,5.168,12.9,5.035,5.71,3.814,3.875
73,1.951,1.615,3.21,2.395,5.06,2.975,5.21,12.84,4.77,5.594,3.576,3.795
74,2.05,1.698,3.268,2.486,5.227,3.057,5.332,12.73,4.55,5.402,3.39,3.695
75,2.158,1.732,3.232,2.578,5.324,3.018,5.523,12.48,4.414,5.15,3.28,3.574
76,2.197,1.264,3.588,3.703,5.46,2.352,4.2,4.105,4.098,7.008,5.22,3.965
77,1.896,1.3,3.635,3.81,5.742,2.398,4.42,4.473,4.324,7.28,4.906,3.902
78,2.188,1.487,2.67,2.113,3.93,2.53,6.355,13.4,7.203,8.43,6.848,4.008
79,2.127,1.493,2.766,2.146,4.035,2.615,6.066,13.586,6.934,8.09,6.46,4.086
80,1.972,1.463,2.867,2.18,4.16,2.715,5.64,13.8,6.492,7.383,5.727,4.164
81,1.844,1.444,2.973,2.215,4.297,2.818,5.254,13.97,6.06,6.71,5.03,4.223
82,1.851,1.498,3.07,2.262,4.484,2.953,5.15,13.95,5.707,6.31,4.598,4.176
83,1.934,1.589,3.162,2.309,4.69,3.111,5.21,13.836,5.4,6.035,4.312,4.06
84,2.016,1.675,3.252,2.348,4.9,3.273,5.273,13.7,5.086,5.727,4.016,3.936
85,2.098,1.753,3.305,2.408,5.07,3.344,5.33,13.51,4.797,5.44,3.74,3.805
86,2.191,1.778,3.242,2.484,5.16,3.236,5.457,13.11,4.582,5.08,3.535,3.637
87,2.256,1.795,3.154,2.543,5.188,3.055,5.49,12.71,4.383,4.727,3.342,3.473
88,2.357,1.82,3.02,2.63,5.223,2.777,5.535,12.11,4.08,4.19,3.047,3.223
89,2.092,1.292,3.62,3.812,6.367,2.56,5.203,4.9,4.297,7.348,4.918,3.752
90,2.281,1.657,2.938,2.25,4.016,2.836,5.98,14.48,7.203,8.77,7.023,4.332
91,2.115,1.62,3.0,2.277,4.07,2.926,5.64,14.72,6.87,8.1,6.37,4.4
92,1.969,1.597,3.078,2.305,4.164,3.049,5.32,14.94,6.477,7.363,5.67,4.438
93,1.927,1.614,3.152,2.316,4.316,3.2,5.18,14.95,6.105,6.766,5.137,4.387
94,2.004,1.678,3.225,2.314,4.527,3.383,5.254,14.766,5.758,6.332,4.797,4.234
95,2.08,1.742,3.297,2.312,4.74,3.566,5.33,14.58,5.41,5.895,4.46,4.082
96,2.152,1.798,3.336,2.322,4.918,3.656,5.37,14.3,5.06,5.453,4.113,3.914
97,2.207,1.826,3.254,2.383,4.99,3.422,5.32,13.72,4.715,5.004,3.754,3.693
98,2.254,1.848,3.14,2.455,5.027,3.107,5.24,13.06,4.363,4.547,3.38,3.459
99,2.299,1.862,3.025,2.527,5.066,2.805,5.156,12.41,4.027,4.1,3.023,3.229
100,2.34,1.861,2.912,2.604,5.117,2.56,5.1,11.82,3.738,3.703,2.717,3.018
101,2.58,1.198,3.455,3.592,6.48,2.615,5.73,4.812,3.832,6.94,4.887,3.578
102,2.34,1.253,3.537,3.729,6.812,2.68,5.918,5.184,4.113,7.254,4.785,3.568
103,2.496,1.759,2.895,2.264,3.842,2.832,6.035,14.664,7.504,9.586,7.863,4.227
104,2.336,1.738,2.988,2.309,3.912,2.96,5.812,15.13,7.305,9.04,7.305,4.344
105,2.158,1.711,3.08,2.355,3.977,3.092,5.543,15.59,7.066,8.41,6.676,4.453
106,1.976,1.677,3.152,2.387,4.03,3.215,5.234,15.945,6.742,7.668,5.977,4.53
107,1.973,1.701,3.215,2.375,4.19,3.375,5.22,15.9,6.4,7.125,5.547,4.45
108,2.031,1.735,3.24,2.326,4.355,3.514,5.273,15.516,5.92,6.52,5.137,4.273
109,2.096,1.775,3.277,2.281,4.54,3.67,5.336,15.17,5.477,5.94,4.742,4.094
110,2.156,1.8125,3.285,2.262,4.7,3.725,5.348,14.76,5.047,5.39,4.336,3.902
111,2.197,1.834,3.203,2.3,4.77,3.49,5.17,14.05,4.63,4.88,3.889,3.67
112,2.238,1.852,3.1,2.361,4.82,3.176,4.926,13.25,4.242,4.406,3.436,3.432
113,2.271,1.874,2.988,2.426,4.863,2.826,4.707,12.48,3.838,3.924,2.977,3.182
114,2.312,1.855,2.875,2.512,4.953,2.646,4.598,11.85,3.56,3.54,2.639,2.969
115,2.35,1.81,2.791,2.61,5.074,2.734,4.656,11.56,3.484,3.342,2.5,2.832
116,2.207,1.663,2.805,2.275,3.623,2.895,5.266,15.14,6.906,8.375,6.938,3.953
117,2.129,1.679,2.924,2.33,3.729,3.027,5.246,15.69,6.918,8.2,6.695,4.086
118,2.04,1.7,3.07,2.398,3.86,3.188,5.24,16.34,6.94,8.03,6.42,4.246
119,1.961,1.725,3.217,2.465,3.994,3.348,5.246,16.97,6.97,7.87,6.168,4.4
120,1.972,1.739,3.22,2.416,4.094,3.416,5.254,16.61,6.46,7.258,5.74,4.285
121,2.004,1.754,3.203,2.346,4.195,3.475,5.27,16.06,5.86,6.574,5.28,4.117
122,2.045,1.769,3.172,2.27,4.297,3.521,5.277,15.44,5.223,5.86,4.81,3.93
123,2.086,1.779,3.133,2.201,4.387,3.545,5.258,14.766,4.59,5.152,4.336,3.74
124,2.152,1.784,3.064,2.244,4.484,3.373,4.973,13.95,4.242,4.688,3.898,3.537
125,2.219,1.789,2.988,2.3,4.58,3.172,4.656,13.11,3.924,4.246,3.465,3.33
126,2.285,1.792,2.914,2.36,4.67,2.979,4.348,12.27,3.61,3.812,3.035,3.127
127,2.344,1.788,2.846,2.441,4.797,2.908,4.19,11.64,3.393,3.457,2.691,2.94
128,2.387,1.77,2.775,2.56,4.953,3.006,4.26,11.3,3.309,3.217,2.48,2.773
129,2.426,1.748,2.707,2.691,5.12,3.146,4.395,11.03,3.262,3.008,2.303,2.611
130,2.465,1.732,2.646,2.814,5.28,3.291,4.51,10.766,3.213,2.8,2.121,2.453
131,2.592,0.9644,2.85,3.445,6.684,2.562,4.17,4.164,4.152,5.504,4.87,2.86
132,2.672,1.0,2.922,3.46,6.793,2.578,4.332,4.24,4.254,5.71,5.016,2.902
133,2.646,1.02,2.984,3.459,6.86,2.582,4.41,4.242,4.17,5.766,4.844,2.844
134,2.588,1.025,3.021,3.445,6.89,2.586,4.418,4.2,4.055,5.746,4.594,2.766
135,1.981,1.5625,2.555,2.201,3.266,2.783,4.42,14.914,6.207,6.984,6.06,3.465
136,1.923,1.555,2.662,2.262,3.354,2.904,4.445,15.4,6.234,7.09,5.996,3.621
137,1.934,1.628,2.867,2.354,3.555,3.098,4.73,16.25,6.555,7.43,6.13,3.836
138,1.928,1.694,3.064,2.443,3.746,3.285,4.96,17.08,6.824,7.67,6.184,4.043
139,1.943,1.76,3.232,2.51,3.928,3.447,5.21,17.7,7.0,7.85,6.227,4.2
140,1.958,1.782,3.252,2.477,4.01,3.484,5.297,17.47,6.61,7.457,5.945,4.164
141,1.977,1.772,3.156,2.367,4.03,3.428,5.26,16.56,5.777,6.605,5.406,3.967
142,1.997,1.765,3.068,2.26,4.055,3.389,5.234,15.695,4.965,5.766,4.875,3.77
143,2.031,1.752,2.977,2.188,4.09,3.309,5.1,14.75,4.25,5.008,4.36,3.578
144,2.115,1.739,2.93,2.197,4.207,3.268,4.785,13.86,3.875,4.504,3.922,3.412
145,2.209,1.729,2.887,2.248,4.344,3.191,4.39,12.96,3.625,4.1,3.508,3.244
146,2.307,1.718,2.844,2.3,4.48,3.121,3.992,12.07,3.379,3.701,3.094,3.078
147,2.387,1.72,2.814,2.379,4.637,3.158,3.78,11.414,3.217,3.377,2.752,2.918
148,2.426,1.752,2.793,2.494,4.793,3.299,3.834,11.086,3.137,3.133,2.482,2.746
149,2.46,1.777,2.764,2.621,4.96,3.459,3.955,10.836,3.086,2.918,2.254,2.578
150,2.494,1.808,2.74,2.744,5.125,3.611,4.062,10.586,3.033,2.705,2.018,2.41
151,2.53,1.771,2.686,2.857,5.3,3.533,4.01,10.305,2.973,2.588,1.875,2.3
152,2.562,1.652,2.594,2.953,5.484,3.178,3.768,9.99,2.9,2.588,1.8545,2.258
153,2.605,0.97,2.84,3.566,6.547,2.53,4.234,4.184,4.035,5.344,4.75,2.783
154,2.658,1.001,2.918,3.562,6.688,2.535,4.426,4.34,4.105,5.566,4.887,2.84
155,2.68,1.0205,2.979,3.533,6.816,2.545,4.527,4.414,4.156,5.74,4.957,2.879
156,2.693,1.041,3.037,3.531,6.92,2.555,4.637,4.484,4.16,5.86,4.953,2.88
157,1.868,1.553,2.535,2.203,3.19,2.787,4.01,15.3,5.707,6.234,5.61,3.36
158,1.81,1.556,2.646,2.273,3.281,2.953,4.14,15.85,5.81,6.395,5.56,3.504
159,1.816,1.625,2.83,2.371,3.46,3.174,4.51,16.67,6.17,6.797,5.695,3.69
160,1.841,1.717,3.03,2.475,3.656,3.414,4.965,17.55,6.625,7.266,5.87,3.873
161,1.867,1.805,3.21,2.568,3.84,3.633,5.387,18.31,7.008,7.668,6.016,4.043
162,1.903,1.828,3.191,2.537,3.9,3.604,5.453,17.83,6.543,7.246,5.77,3.994
163,1.941,1.819,3.074,2.443,3.896,3.459,5.35,16.75,5.67,6.42,5.33,3.84
164,1.99,1.815,2.957,2.361,3.896,3.297,5.234,15.65,4.82,5.633,4.938,3.703
165,2.055,1.801,2.873,2.3,3.934,3.223,5.074,14.66,4.113,4.93,4.51,3.559
166,2.172,1.779,2.848,2.318,4.06,3.246,4.75,13.78,3.756,4.49,4.137,3.432
167,2.312,1.752,2.857,2.37,4.223,3.342,4.367,13.0,3.56,4.168,3.77,3.312
168,2.467,1.722,2.877,2.42,4.39,3.475,4.004,12.266,3.371,3.867,3.42,3.203
169,2.55,1.723,2.863,2.49,4.547,3.664,3.818,11.71,3.217,3.562,3.059,3.045
170,2.592,1.753,2.844,2.588,4.7,3.936,3.84,11.4,3.115,3.3,2.729,2.865
171,2.605,1.791,2.807,2.688,4.848,4.277,3.938,11.18,3.025,3.037,2.385,2.662
172,2.617,1.829,2.77,2.787,4.996,4.625,4.03,10.96,2.932,2.771,2.037,2.459
173,2.64,1.797,2.715,2.887,5.17,4.414,3.918,10.625,2.87,2.646,1.854,2.348
174,2.672,1.715,2.64,2.984,5.363,3.914,3.676,10.23,2.814,2.602,1.757,2.287
175,2.69,1.644,2.572,3.068,5.523,3.312,3.395,9.79,2.766,2.562,1.669,2.238
176,2.707,1.565,2.504,3.154,5.66,2.791,3.125,9.33,2.719,2.525,1.593,2.197
177,2.71,1.533,2.479,3.184,5.723,2.56,3.03,9.15,2.705,2.512,1.569,2.182
178,3.418,1.134,2.984,3.95,6.516,3.047,4.582,5.293,3.74,4.773,4.785,3.012
179,3.258,1.14,2.975,3.953,6.574,3.037,4.55,5.402,3.848,4.84,4.473,2.887
180,2.604,0.996,2.834,3.682,6.504,2.602,4.305,4.25,4.016,5.223,4.34,2.572
181,2.61,1.011,2.885,3.656,6.617,2.586,4.453,4.332,4.047,5.383,4.465,2.617
182,1.773,1.576,2.656,2.28,3.281,2.982,4.043,16.2,5.355,5.94,5.355,3.494
183,1.769,1.666,2.814,2.387,3.43,3.268,4.58,17.0,5.836,6.35,5.41,3.615
184,1.757,1.754,2.963,2.494,3.57,3.562,5.13,17.78,6.32,6.75,5.44,3.723
185,1.762,1.829,3.066,2.576,3.69,3.77,5.56,18.22,6.59,6.965,5.426,3.799
186,1.818,1.877,3.07,2.605,3.766,3.746,5.668,17.84,6.344,6.773,5.355,3.818
187,1.909,1.89,2.96,2.568,3.785,3.52,5.492,16.67,5.555,6.11,5.145,3.748
188,2.008,1.906,2.854,2.54,3.809,3.277,5.3,15.47,4.777,5.47,4.97,3.691
189,2.13,1.908,2.785,2.53,3.865,3.154,5.09,14.414,4.137,4.926,4.773,3.635
190,2.307,1.877,2.818,2.562,4.008,3.328,4.832,13.74,3.832,4.613,4.496,3.566
191,2.508,1.833,2.89,2.615,4.184,3.615,4.547,13.22,3.666,4.402,4.203,3.5
192,2.71,1.789,2.967,2.67,4.36,3.918,4.273,12.71,3.502,4.2,3.914,3.438
193,2.857,1.757,3.002,2.725,4.523,4.297,4.08,12.27,3.338,3.96,3.576,3.326
194,2.846,1.772,2.922,2.793,4.65,4.86,4.152,12.086,3.197,3.64,3.125,3.086
195,2.828,1.784,2.836,2.855,4.773,5.46,4.223,11.91,3.047,3.309,2.654,2.836
196,2.81,1.79,2.75,2.916,4.9,5.906,4.246,11.67,2.906,3.0,2.217,2.605
197,2.781,1.79,2.682,2.977,5.01,5.86,4.133,11.28,2.799,2.76,1.876,2.426
198,2.752,1.753,2.625,3.04,5.133,4.94,3.758,10.625,2.754,2.67,1.739,2.352
199,2.71,1.726,2.574,3.094,5.242,3.96,3.367,9.94,2.709,2.57,1.592,2.273
200,2.662,1.685,2.527,3.14,5.336,3.105,3.049,9.27,2.682,2.484,1.48,2.209
201,2.596,1.589,2.492,3.17,5.41,2.684,2.973,8.74,2.709,2.447,1.476,2.182
202,2.371,1.208,2.43,3.191,5.6,2.441,3.363,7.453,2.914,2.48,1.744,2.207
203,2.418,1.159,2.418,3.197,5.863,2.475,3.61,7.242,2.914,2.625,1.881,2.223
204,3.207,1.215,3.107,4.0,6.27,3.096,4.582,5.914,3.703,4.723,3.764,2.756
205,3.13,1.22,3.123,4.05,6.375,3.127,4.594,5.977,3.816,4.86,3.738,2.719
