fips,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512
0,4.953,3.854,2.402,3.334,2.994,1.355,2.229,0.619,0.383,5.023,2.146,7.086
1,4.902,3.818,2.38,3.291,2.969,1.396,2.201,0.683,0.3474,4.957,2.129,7.043
2,2.922,1.186,0.507,2.178,1.83,1.018,2.01,1.881,0.386,3.916,1.025,2.992
3,2.768,1.03,0.5156,2.111,1.773,1.159,1.923,1.935,0.516,3.729,0.9585,2.814
4,3.17,1.132,0.524,2.262,1.88,1.41,1.994,2.23,0.6514,4.117,1.126,3.17
5,3.29,1.127,0.612,2.35,1.973,1.545,2.062,2.363,0.7627,4.223,1.154,3.28
6,4.723,3.701,2.217,3.334,3.102,1.009,2.428,0.2219,0.3545,4.938,1.902,6.574
7,5.188,4.02,2.436,3.281,2.92,1.27,2.125,0.678,0.3022,5.1,2.135,7.266
8,5.105,3.96,2.4,3.219,2.887,1.312,2.082,0.758,0.255,5.035,2.117,7.203
9,5.043,3.916,2.38,3.191,2.88,1.353,2.076,0.8003,0.2325,4.98,2.105,7.152
10,2.23,0.8843,0.571,1.922,1.655,0.7773,1.817,1.524,0.3533,3.328,0.799,2.387
11,2.27,0.8574,0.584,1.945,1.667,0.8774,1.813,1.604,0.4187,3.348,0.804,2.408
12,2.549,0.909,0.6343,2.078,1.767,1.087,1.877,1.833,0.548,3.598,0.897,2.65
13,2.844,0.966,0.686,2.215,1.873,1.301,1.947,2.072,0.687,3.863,0.999,2.908
14,3.158,1.032,0.7373,2.346,1.972,1.498,2.002,2.291,0.8086,4.16,1.118,3.195
15,3.443,1.1,0.7803,2.451,2.05,1.6455,2.041,2.459,0.8916,4.45,1.234,3.467
16,4.445,3.498,2.078,2.975,2.74,0.937,2.1,0.2852,0.2883,4.492,1.728,6.086
17,4.49,3.537,2.11,2.996,2.758,0.958,2.107,0.3015,0.2905,4.51,1.74,6.137
18,5.168,4.055,2.395,3.176,2.828,1.148,2.05,0.637,0.2817,4.953,2.004,7.055
19,5.277,4.137,2.38,3.133,2.752,1.141,1.956,0.7407,0.2776,5.027,2.041,7.203
20,5.617,2.771,1.204,3.29,2.889,1.085,2.967,2.898,0.6997,6.73,2.229,5.742
21,5.434,2.648,1.174,3.254,2.844,1.017,2.945,2.781,0.6597,6.625,2.135,5.594
22,2.184,0.9233,0.715,1.96,1.734,0.569,1.882,1.4,0.3274,3.438,0.8374,2.436
23,1.88,0.7295,0.7007,1.844,1.624,0.6143,1.753,1.326,0.3557,3.111,0.7007,2.125
24,1.986,0.7173,0.7305,1.905,1.655,0.7573,1.753,1.454,0.4456,3.178,0.7163,2.201
25,2.139,0.73,0.762,1.984,1.698,0.9033,1.762,1.602,0.5503,3.277,0.7495,2.316
26,2.361,0.769,0.801,2.08,1.759,1.066,1.783,1.778,0.663,3.45,0.817,2.5
27,2.793,0.8887,0.8574,2.22,1.853,1.253,1.81,2.0,0.7554,3.89,0.9883,2.922
28,3.164,1.008,0.9263,2.324,1.918,1.367,1.804,2.158,0.804,4.305,1.135,3.312
29,3.676,2.879,1.585,2.248,2.035,0.6533,1.521,0.2659,0.1681,3.668,1.351,4.92
30,3.992,3.16,1.792,2.447,2.223,0.773,1.641,0.3481,0.1926,3.895,1.463,5.336
31,4.3,3.434,1.997,2.643,2.408,0.8926,1.758,0.4282,0.2192,4.113,1.572,5.742
32,4.57,3.672,2.178,2.81,2.564,0.9995,1.854,0.5034,0.2437,4.305,1.671,6.1
