fips,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612
0,-5.348,-5.938,-3.066,-0.3718,3.836,5.895,10.664,15.36,12.82,7.074,0.4688,-2.855
1,-5.484,-6.07,-3.146,-0.4382,3.719,5.81,10.52,15.195,12.7,6.91,0.3418,-2.99
2,-6.605,-5.91,-0.666,3.97,11.125,12.805,17.81,21.27,16.3,8.49,-0.3125,-3.414
3,-6.824,-6.207,-0.9277,3.738,11.08,12.484,17.61,21.14,16.11,8.22,-0.6367,-3.607
4,-6.707,-6.133,-0.9473,3.607,10.8,12.05,17.28,21.02,16.05,8.26,-0.4941,-3.512
5,-6.746,-6.266,-1.043,3.484,10.76,11.836,17.11,20.92,15.97,8.19,-0.6055,-3.59
6,-5.16,-5.727,-2.99,0.04605,5.01,7.06,12.41,17.11,13.83,7.824,0.799,-2.62
7,-5.062,-5.67,-2.932,-0.2761,3.898,5.836,10.6,15.414,12.875,7.33,0.7188,-2.57
8,-5.344,-5.926,-3.105,-0.4128,3.738,5.72,10.44,15.2,12.7,7.04,0.4297,-2.86
9,-5.336,-5.92,-3.078,-0.3933,3.703,5.72,10.4,15.15,12.69,7.03,0.4648,-2.846
10,-6.926,-6.117,-0.834,3.973,11.35,13.03,18.0,21.31,16.33,8.36,-0.6113,-3.574
11,-7.105,-6.355,-1.039,3.797,11.24,12.8,17.83,21.17,16.14,8.164,-0.7715,-3.758
12,-7.234,-6.586,-1.256,3.535,11.02,12.38,17.5,20.98,15.92,7.957,-0.883,-3.93
13,-7.125,-6.555,-1.281,3.432,10.93,12.06,17.25,20.9,15.875,8.01,-0.824,-3.873
14,-6.793,-6.336,-1.162,3.537,10.89,11.81,17.08,20.94,15.95,8.266,-0.5234,-3.6
15,-6.418,-6.074,-1.008,3.69,10.85,11.64,16.95,21.0,16.06,8.56,-0.1661,-3.283
16,-5.22,-5.773,-3.018,0.05972,5.312,7.074,12.25,16.89,13.68,7.71,0.709,-2.639
17,-5.258,-5.805,-3.049,0.0187,5.227,6.99,12.14,16.78,13.61,7.652,0.666,-2.684
18,-4.086,-4.715,-2.254,0.298,4.73,6.387,11.12,16.0,13.48,8.33,1.629,-1.634
19,-4.25,-4.88,-2.38,0.1593,4.39,6.18,10.85,15.74,13.27,8.11,1.484,-1.79
20,-5.742,-4.742,0.1503,3.834,10.06,12.83,17.56,21.22,17.17,8.84,0.6055,-2.545
21,-5.777,-4.8,0.121,3.924,10.125,12.836,17.6,21.22,17.14,8.86,0.3398,-2.666
22,-6.75,-5.84,-0.6445,4.21,11.42,13.35,18.2,21.44,16.6,8.625,-0.3105,-3.348
23,-7.34,-6.484,-1.174,3.873,11.37,13.086,18.03,21.2,16.19,8.13,-0.836,-3.857
24,-7.664,-6.875,-1.521,3.541,11.24,12.75,17.77,21.02,15.914,7.82,-1.121,-4.176
25,-7.734,-7.01,-1.627,3.45,11.26,12.52,17.6,20.94,15.8,7.766,-1.199,-4.266
26,-7.37,-6.715,-1.398,3.611,11.336,12.33,17.44,20.98,15.87,8.02,-0.885,-3.998
27,-6.75,-6.246,-1.076,3.824,11.26,12.08,17.27,21.08,16.05,8.5,-0.3066,-3.502
28,-6.355,-5.96,-0.922,3.873,11.1,11.84,17.1,21.08,16.12,8.79,0.0956,-3.213
29,-5.316,-5.9,-3.03,0.2296,6.0,7.758,12.9,17.44,13.9,7.805,0.717,-2.625
30,-5.832,-6.34,-3.428,-0.1454,5.465,7.184,12.266,16.75,13.45,7.215,0.2225,-3.154
31,-5.668,-6.176,-3.324,-0.1727,5.168,6.836,11.8,16.34,13.27,7.246,0.334,-3.04
32,-4.96,-5.527,-2.84,0.10657,5.12,6.73,11.53,16.2,13.36,7.766,1.008,-2.361
33,-4.22,-4.863,-2.338,0.4465,5.14,6.723,11.41,16.19,13.516,8.305,1.754,-1.552
34,-6.613,-5.707,-0.619,4.31,11.49,13.58,18.38,21.48,16.72,8.68,-0.0216,-3.209
35,-7.516,-6.48,-1.225,4.03,11.58,13.47,18.31,21.3,16.34,8.17,-0.828,-4.05
36,-7.887,-6.906,-1.58,3.709,11.53,13.164,18.06,21.11,16.03,7.832,-1.15,-4.38
37,-8.086,-7.184,-1.75,3.535,11.58,12.94,17.89,20.98,15.82,7.668,-1.324,-4.516
38,-8.04,-7.234,-1.76,3.498,11.6,12.71,17.7,20.94,15.72,7.676,-1.311,-4.473
39,-7.64,-6.96,-1.619,3.611,11.484,12.39,17.47,20.9,15.74,7.88,-1.068,-4.234
40,-7.18,-6.668,-1.527,3.537,11.12,11.91,17.11,20.81,15.766,8.125,-0.756,-3.955
41,-7.004,-6.57,-1.52,3.473,10.93,11.664,16.92,20.75,15.75,8.195,-0.658,-3.863
42,-5.09,-5.688,-2.87,0.4407,6.473,8.266,13.33,17.77,14.125,8.055,1.027,-2.443
43,-6.14,-6.645,-3.602,-0.1044,5.926,7.73,12.766,17.11,13.516,7.105,0.03308,-3.355
44,-6.48,-6.938,-3.867,-0.3914,5.45,7.195,12.164,16.48,13.14,6.676,-0.3164,-3.71
