fips,198201,198202,198203,198204,198205,198206,198207,198208,198209,198210,198211,198212
0,-5.32,-6.598,-3.637,0.366,3.324,6.055,9.59,13.44,12.04,8.29,2.775,-1.428
1,-5.434,-6.703,-3.713,0.3503,3.264,5.906,9.43,13.3,11.85,8.13,2.633,-1.551
2,-7.3,-6.918,-1.939,2.523,8.33,12.05,17.14,20.61,16.58,10.41,2.664,-2.688
3,-7.484,-7.277,-2.225,2.406,8.234,11.92,16.98,20.45,16.39,10.25,2.475,-2.945
4,-7.375,-7.27,-2.318,2.322,7.902,11.625,16.56,20.06,16.3,10.24,2.49,-2.836
5,-7.426,-7.508,-2.459,2.2,7.8,11.52,16.44,19.9,16.19,10.195,2.424,-2.951
6,-5.24,-6.805,-3.668,0.4714,3.865,7.734,11.625,15.15,13.445,9.195,3.307,-1.162
7,-5.07,-6.39,-3.506,0.3367,3.225,6.08,9.586,13.414,12.17,8.44,2.977,-1.164
8,-5.324,-6.64,-3.658,0.3015,3.14,5.883,9.375,13.25,11.91,8.19,2.72,-1.463
9,-5.3,-6.605,-3.629,0.3367,3.17,5.85,9.32,13.21,11.86,8.16,2.738,-1.4375
10,-7.535,-7.09,-2.0,2.54,8.54,12.234,17.42,20.83,16.55,10.414,2.662,-2.877
11,-7.69,-7.395,-2.215,2.404,8.41,12.11,17.27,20.66,16.36,10.24,2.477,-3.06
12,-7.81,-7.734,-2.486,2.197,8.13,11.87,16.94,20.31,16.12,10.06,2.277,-3.246
13,-7.7,-7.758,-2.557,2.13,7.97,11.68,16.66,20.03,16.06,10.086,2.293,-3.219
14,-7.418,-7.62,-2.453,2.143,7.863,11.55,16.45,19.86,16.16,10.266,2.5,-2.959
15,-7.117,-7.45,-2.297,2.164,7.773,11.47,16.3,19.72,16.3,10.48,2.758,-2.654
16,-5.297,-6.863,-3.678,0.4714,4.047,7.754,11.55,15.02,13.38,9.125,3.213,-1.248
17,-5.336,-6.89,-3.701,0.448,3.969,7.652,11.43,14.92,13.3,9.07,3.164,-1.293
18,-4.2,-5.59,-2.805,0.7446,3.879,6.832,10.3,13.945,13.02,9.234,3.938,-0.3257
19,-4.33,-5.71,-2.908,0.6353,3.65,6.504,9.92,13.664,12.695,9.0,3.76,-0.4683
20,-6.457,-5.395,-1.289,2.596,7.285,11.43,16.36,19.7,17.0,10.99,3.4,-1.996
21,-6.58,-5.527,-1.352,2.615,7.297,11.49,16.45,19.8,17.02,11.02,3.309,-2.242
22,-7.363,-6.76,-1.754,2.555,8.59,12.336,17.58,20.94,16.7,10.65,2.91,-2.701
