fips,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512
0,-3.504,-2.244,-1.354,0.4866,3.58,6.137,11.15,13.195,11.99,8.08,2.66,-1.454
1,-3.629,-2.328,-1.416,0.43,3.43,6.03,10.99,13.08,11.85,7.914,2.504,-1.62
2,-3.781,-3.021,1.232,5.15,9.71,12.29,17.75,18.81,16.5,9.555,2.967,-1.288
3,-4.016,-3.3,1.074,5.055,9.62,12.07,17.73,18.67,16.39,9.336,2.672,-1.427
4,-3.945,-3.258,1.129,5.03,9.39,11.734,17.55,18.53,16.38,9.38,2.744,-1.304
5,-4.04,-3.428,1.018,4.945,9.35,11.586,17.52,18.44,16.3,9.32,2.656,-1.397
6,-3.404,-2.348,-1.152,0.951,4.633,7.656,12.96,14.41,13.19,8.81,3.184,-1.132
7,-3.316,-2.107,-1.26,0.576,3.59,6.117,11.15,13.21,12.01,8.336,2.912,-1.171
8,-3.56,-2.305,-1.408,0.4514,3.414,5.99,10.95,13.07,11.82,8.055,2.621,-1.497
9,-3.541,-2.275,-1.375,0.469,3.375,5.973,10.89,13.04,11.79,8.03,2.607,-1.499
10,-4.027,-3.268,1.172,5.2,9.9,12.53,17.92,18.89,16.42,9.42,2.83,-1.415
11,-4.223,-3.479,1.008,5.055,9.77,12.36,17.84,18.75,16.27,9.234,2.65,-1.571
12,-4.4,-3.69,0.82,4.87,9.56,12.04,17.67,18.55,16.1,9.05,2.479,-1.702
13,-4.34,-3.707,0.8237,4.867,9.484,11.8,17.61,18.42,16.08,9.09,2.484,-1.665
14,-4.08,-3.582,0.9487,4.97,9.484,11.625,17.61,18.38,16.19,9.32,2.707,-1.433
15,-3.78,-3.424,1.092,5.074,9.5,11.51,17.61,18.36,16.33,9.59,2.975,-1.167
16,-3.459,-2.383,-1.154,0.9727,4.79,7.61,12.945,14.3,13.01,8.76,3.14,-1.194
17,-3.494,-2.404,-1.191,0.9336,4.695,7.516,12.84,14.234,12.94,8.7,3.098,-1.241
18,-2.453,-1.443,-0.6235,1.115,4.4,6.67,11.74,13.695,12.57,9.25,3.803,-0.2057
19,-2.604,-1.551,-0.7583,0.9805,4.066,6.426,11.43,13.5,12.36,9.04,3.62,-0.3503
20,-2.957,-2.018,1.928,5.113,9.02,12.125,16.86,19.16,17.19,10.016,3.709,-0.1764
21,-2.973,-2.115,1.832,5.22,9.07,12.164,16.92,19.14,17.14,10.05,3.557,-0.4617
22,-3.861,-3.045,1.322,5.32,10.06,12.8,17.97,19.08,16.55,9.62,3.064,-1.228
23,-4.434,-3.623,0.9272,5.0,9.92,12.63,17.92,18.83,16.16,9.15,2.582,-1.7295
24,-4.758,-3.986,0.656,4.77,9.766,12.38,17.83,18.61,15.914,8.85,2.29,-2.037
25,-4.848,-4.137,0.5444,4.727,9.75,12.2,17.83,18.45,15.82,8.79,2.21,-2.146
26,-4.523,-3.924,0.736,4.93,9.805,12.05,17.86,18.39,15.94,9.016,2.436,-1.821
27,-4.027,-3.625,0.984,5.105,9.79,11.88,17.84,18.39,16.17,9.45,2.86,-1.36
28,-3.746,-3.498,1.072,5.17,9.69,11.734,17.77,18.36,16.3,9.695,3.158,-1.1045
29,-3.59,-2.564,-1.078,1.189,5.176,8.24,13.7,14.63,13.26,8.836,3.186,-1.171
30,-4.027,-2.867,-1.469,0.83,4.69,7.676,13.09,14.26,12.8,8.336,2.717,-1.675
31,-3.875,-2.705,-1.436,0.783,4.453,7.293,12.64,14.02,12.586,8.36,2.78,-1.563
32,-3.238,-2.174,-1.047,0.998,4.48,7.125,12.39,13.95,12.61,8.805,3.287,-0.8813
33,-2.568,-1.621,-0.6235,1.277,4.594,7.047,12.21,13.94,12.7,9.26,3.85,-0.04556
34,-3.818,-3.025,1.367,5.402,10.17,13.01,18.03,19.19,16.53,9.625,3.209,-0.9536
35,-4.562,-3.664,0.8784,4.977,10.16,12.97,18.1,18.98,16.16,9.14,2.592,-1.788
36,-4.914,-4.086,0.6265,4.78,10.03,12.734,18.02,18.72,15.85,8.805,2.287,-2.154
37,-5.117,-4.332,0.4802,4.715,9.99,12.555,18.0,18.52,15.68,8.62,2.12,-2.344
38,-5.105,-4.395,0.443,4.746,9.97,12.375,18.0,18.38,15.63,8.59,2.105,-2.326
39,-4.79,-4.258,0.5093,4.863,9.875,12.14,17.94,18.28,15.734,8.805,2.271,-2.062
40,-4.48,-4.137,0.5405,4.863,9.59,11.78,17.72,18.17,15.84,9.05,2.504,-1.806
41,-4.37,-4.113,0.523,4.84,9.445,11.6,17.61,18.1,15.875,9.13,2.578,-1.724
42,-3.451,-2.445,-0.899,1.637,5.55,8.71,14.21,14.914,13.5,9.04,3.441,-0.8833
43,-4.34,-3.152,-1.539,0.9355,4.84,8.164,13.68,14.48,12.91,8.24,2.594,-1.897
44,-4.625,-3.355,-1.824,0.6465,4.47,7.633,13.09,14.14,12.5,7.867,2.25,-2.238
45,-4.688,-3.39,-1.916,0.541,4.31,7.367,12.8,13.984,12.32,7.742,2.146,-2.328
46,-3.395,-2.727,1.561,5.625,10.234,13.19,18.06,19.42,16.78,9.96,3.623,-0.6626
47,-3.809,-3.104,1.34,5.344,10.23,13.12,18.06,19.27,16.56,9.695,3.26,-1.097
48,-4.418,-3.66,0.9546,5.06,10.18,12.96,18.03,18.95,16.12,9.2,2.703,-1.714
49,-5.01,-4.266,0.521,4.74,10.1,12.78,18.02,18.62,15.67,8.664,2.121,-2.305
50,-5.527,-4.72,0.1832,4.492,10.02,12.59,17.97,18.33,15.31,8.23,1.71,-2.793
51,-5.72,-4.977,-0.0707,4.316,9.78,12.27,17.81,18.06,15.12,8.05,1.5205,-2.973
52,-5.703,-5.086,-0.2054,4.23,9.5,11.914,17.64,17.88,15.1,8.086,1.548,-2.89
53,-5.445,-4.992,-0.1703,4.152,9.29,11.586,17.52,17.8,15.23,8.234,1.683,-2.701
54,-3.334,-2.447,-0.856,1.324,5.52,8.76,14.234,15.04,13.695,9.33,3.498,-0.7993
55,-3.932,-2.812,-1.285,1.055,4.94,8.05,13.48,14.48,12.914,8.49,2.885,-1.54
56,-4.113,-2.934,-1.424,0.9375,4.832,7.855,13.27,14.36,12.75,8.3,2.71,-1.7295
57,-3.283,-2.732,1.646,5.504,10.27,13.28,18.06,19.5,16.86,10.06,3.62,-0.7095
58,-3.957,-3.312,1.227,5.223,10.26,13.15,18.03,19.16,16.36,9.52,3.025,-1.353
59,-4.777,-4.05,0.683,4.832,10.234,13.02,18.03,18.78,15.78,8.85,2.29,-2.14
60,-5.613,-4.816,0.1168,4.383,10.27,12.94,18.11,18.45,15.266,8.19,1.528,-3.021
61,-5.86,-5.047,-0.0746,4.242,10.15,12.68,18.05,18.22,15.086,8.02,1.368,-3.2
62,-5.98,-5.21,-0.2094,4.152,9.98,12.39,17.97,18.03,15.016,7.984,1.321,-3.217
63,-5.97,-5.29,-0.26,4.11,9.83,12.12,17.92,17.89,15.03,8.02,1.341,-3.145
64,-5.633,-5.203,-0.141,4.19,9.8,11.92,17.95,17.86,15.2,8.26,1.628,-2.86
65,-4.73,-3.777,-1.984,0.709,4.45,8.33,13.914,14.766,13.08,7.9,2.2,-2.293
66,-4.168,-3.229,-1.553,0.967,4.777,8.36,13.89,14.79,13.195,8.37,2.68,-1.743
67,-3.793,-2.871,-1.252,1.117,5.06,8.41,13.9,14.81,13.28,8.71,3.03,-1.343
68,-3.668,-3.107,1.393,5.246,10.33,13.32,18.05,19.36,16.52,9.695,3.22,-1.122
69,-4.613,-3.93,0.781,4.812,10.42,13.27,18.12,18.97,15.91,8.94,2.375,-2.023
70,-5.4,-4.625,0.2888,4.49,10.55,13.24,18.25,18.67,15.47,8.42,1.659,-2.791
71,-5.867,-5.02,0.01724,4.273,10.59,13.12,18.3,18.44,15.19,8.14,1.312,-3.232
72,-6.1,-5.223,-0.1351,4.113,10.49,12.86,18.27,18.22,15.03,8.01,1.243,-3.406
73,-6.523,-5.63,-0.428,3.854,10.29,12.555,18.2,17.97,14.81,7.723,1.011,-3.68
74,-6.48,-5.72,-0.4788,3.822,10.15,12.305,18.16,17.83,14.836,7.77,1.101,-3.586
75,-5.67,-5.24,-0.0863,4.207,10.195,12.2,18.23,17.94,15.28,8.39,1.743,-2.828
76,-3.836,-3.098,-1.371,1.088,4.86,8.35,13.85,14.84,13.38,8.65,2.96,-1.415
77,-4.086,-3.281,-1.545,0.955,4.7,8.29,13.82,14.76,13.18,8.42,2.734,-1.671
78,-3.137,-2.682,1.736,5.49,10.414,13.47,18.1,19.69,16.89,10.01,3.662,-0.5923
79,-3.826,-3.295,1.219,5.008,10.375,13.375,18.05,19.36,16.39,9.42,3.035,-1.325
80,-4.883,-4.23,0.517,4.49,10.305,13.23,17.97,18.88,15.66,8.54,2.06,-2.37
81,-5.61,-4.906,0.0895,4.156,10.44,13.21,18.05,18.6,15.2,8.0,1.312,-3.086
82,-6.027,-5.24,-0.1351,3.924,10.47,13.08,18.1,18.34,14.95,7.754,1.044,-3.479
83,-6.492,-5.58,-0.432,3.602,10.36,12.84,18.08,18.11,14.74,7.504,0.8677,-3.893
84,-7.48,-6.348,-1.127,3.047,9.78,12.34,17.78,17.62,14.13,6.688,0.2605,-4.78
85,-7.79,-6.742,-1.449,2.826,9.45,11.99,17.61,17.36,13.91,6.41,0.0065,-4.984
86,-7.043,-6.32,-1.107,3.217,9.5,11.88,17.69,17.45,14.3,7.004,0.567,-4.223
87,-6.12,-5.637,-0.467,3.795,9.93,11.99,17.97,17.72,14.9,7.89,1.448,-3.26
88,-4.746,-4.598,0.2966,4.656,10.39,12.164,18.39,18.11,15.73,9.086,2.787,-1.5205
89,-2.8,-2.17,-0.606,1.508,5.26,8.26,13.6,14.875,13.6,9.484,3.773,-0.2389
90,-4.44,-3.863,0.722,4.562,10.21,13.28,17.89,19.16,15.945,8.734,2.46,-1.966
91,-5.348,-4.68,0.109,3.98,10.02,13.07,17.72,18.69,15.25,7.914,1.601,-2.889
92,-6.1,-5.363,-0.3596,3.533,9.99,12.95,17.67,18.31,14.72,7.293,0.8716,-3.637
93,-6.35,-5.594,-0.4338,3.438,10.25,13.02,17.88,18.23,14.64,7.22,0.608,-3.842
94,-6.97,-5.996,-0.7837,3.158,10.08,12.78,17.83,17.97,14.36,6.86,0.3699,-4.426
95,-7.977,-6.754,-1.48,2.64,9.52,12.336,17.58,17.5,13.78,6.1,-0.224,-5.418
96,-8.89,-7.504,-2.195,2.143,8.875,11.81,17.25,17.02,13.19,5.355,-0.82,-6.293
97,-8.45,-7.375,-2.076,2.348,8.805,11.6,17.2,17.0,13.336,5.637,-0.564,-5.68
98,-7.324,-6.543,-1.277,3.049,9.48,11.81,17.66,17.38,14.1,6.773,0.4148,-4.453
99,-6.15,-5.63,-0.4397,3.854,10.15,12.06,18.14,17.78,14.92,7.97,1.534,-3.2
100,-5.15,-4.84,0.236,4.613,10.6,12.234,18.53,18.11,15.63,8.984,2.58,-2.113
101,-2.78,-2.143,-0.614,1.42,5.188,7.887,13.06,14.82,13.62,9.59,3.91,-0.1393
102,-2.588,-1.957,-0.4592,1.523,5.242,7.887,13.07,14.77,13.55,9.68,4.047,0.183
103,-3.104,-2.773,1.605,5.484,10.78,13.836,18.33,20.03,16.97,9.87,3.688,-0.5454
104,-4.637,-4.113,0.4998,4.465,10.2,13.33,17.88,19.16,15.78,8.47,2.31,-2.168
105,-6.145,-5.426,-0.594,3.436,9.59,12.81,17.44,18.33,14.625,7.04,0.938,-3.729
106,-6.95,-6.145,-1.072,3.014,9.516,12.71,17.38,17.95,14.086,6.38,0.1842,-4.516
107,-6.965,-6.164,-0.934,3.127,10.0,12.92,17.69,18.06,14.26,6.58,0.1471,-4.492
108,-6.75,-5.945,-0.643,3.389,10.445,13.17,18.06,18.23,14.586,6.996,0.4421,-4.367
109,-7.42,-6.418,-1.002,3.115,10.234,12.92,18.0,17.92,14.24,6.57,0.1139,-4.92
110,-8.336,-7.125,-1.668,2.64,9.6,12.38,17.64,17.4,13.61,5.83,-0.3918,-5.758
111,-8.56,-7.37,-1.932,2.502,9.25,11.984,17.47,17.16,13.38,5.62,-0.4993,-5.773
112,-8.25,-7.26,-1.855,2.654,9.27,11.84,17.55,17.19,13.55,5.926,-0.304,-5.395
113,-7.457,-6.625,-1.225,3.244,9.92,12.04,18.0,17.5,14.18,6.848,0.516,-4.465
114,-6.914,-6.168,-0.817,3.7,10.305,12.12,18.27,17.75,14.72,7.605,1.171,-3.732
115,-6.094,-5.59,-0.3987,4.23,10.51,12.15,18.4,17.92,15.14,8.3,1.708,-2.984
116,-3.562,-3.238,1.293,5.504,11.0,14.05,18.55,20.0,16.69,9.484,3.367,-0.987
117,-5.0,-4.5,0.2281,4.51,10.4,13.53,18.1,19.22,15.625,8.18,2.018,-2.445
118,-6.49,-5.805,-0.8716,3.521,9.72,12.99,17.62,18.39,14.51,6.793,0.639,-3.973
119,-7.52,-6.69,-1.594,2.969,9.21,12.66,17.33,17.8,13.73,5.816,-0.263,-5.066
120,-7.17,-6.387,-1.125,3.31,10.07,13.1,17.81,18.16,14.25,6.438,0.09436,-4.742
121,-6.758,-6.027,-0.653,3.715,10.734,13.47,18.28,18.45,14.734,7.04,0.526,-4.41
122,-6.637,-5.92,-0.4338,3.926,11.055,13.59,18.53,18.5,14.914,7.293,0.729,-4.3
123,-7.215,-6.387,-0.7993,3.613,10.78,13.234,18.36,18.1,14.48,6.84,0.3894,-4.695
124,-7.707,-6.82,-1.271,3.246,10.22,12.7,18.06,17.69,14.0,6.367,0.0612,-5.062
125,-7.95,-7.07,-1.549,3.064,9.875,12.336,17.92,17.45,13.766,6.18,-0.07556,-5.207
126,-8.02,-7.168,-1.623,3.057,9.805,12.14,17.95,17.36,13.74,6.23,-0.01303,-5.14
127,-7.617,-6.883,-1.332,3.281,10.12,12.12,18.1,17.44,14.05,6.69,0.3777,-4.645
128,-6.758,-6.2,-0.7954,3.848,10.414,12.164,18.3,17.66,14.57,7.516,1.04,-3.785
129,-5.887,-5.508,-0.2522,4.434,10.66,12.195,18.5,17.89,15.125,8.36,1.747,-2.936
130,-5.176,-4.99,0.1754,4.96,10.836,12.17,18.64,18.11,15.586,9.04,2.332,-2.262
131,-4.312,-3.863,-1.75,1.02,5.56,8.35,13.81,15.49,13.95,8.9,2.98,-1.694
132,-4.414,-3.92,-1.889,0.8516,5.29,8.09,13.56,15.3,13.75,8.76,2.86,-1.843
133,-3.791,-3.354,-1.412,1.158,5.55,8.23,13.64,15.375,13.97,9.305,3.393,-1.089
134,-3.045,-2.68,-0.811,1.574,5.94,8.484,13.84,15.55,14.305,9.99,4.047,-0.1783
135,-3.004,-2.8,1.676,6.258,11.445,14.51,19.0,20.6,17.2,10.01,3.986,-0.2878
136,-3.758,-3.492,1.16,5.77,11.31,14.336,18.86,20.2,16.67,9.37,3.314,-1.048
137,-4.918,-4.523,0.322,4.96,10.9,13.945,18.5,19.53,15.805,8.31,2.174,-2.271
138,-6.457,-5.867,-0.7915,3.822,10.234,13.414,18.02,18.7,14.73,6.94,0.7466,-3.879
139,-7.266,-6.547,-1.3125,3.445,9.93,13.234,17.88,18.33,14.25,6.31,0.1002,-4.83
140,-7.23,-6.535,-1.182,3.617,10.195,13.37,18.05,18.34,14.336,6.43,0.12366,-4.906
141,-6.617,-6.074,-0.6196,4.11,10.97,13.77,18.5,18.69,14.89,7.133,0.6255,-4.4
142,-6.46,-5.965,-0.385,4.426,11.25,13.85,18.64,18.64,14.99,7.387,0.7505,-4.195
143,-6.78,-6.2,-0.569,4.223,11.08,13.57,18.52,18.34,14.71,7.09,0.5786,-4.355
144,-7.305,-6.586,-0.975,3.705,10.695,13.125,18.33,17.94,14.24,6.6,0.28,-4.754
145,-7.87,-7.09,-1.447,3.32,10.28,12.72,18.19,17.61,13.836,6.22,-0.05014,-5.23
146,-8.14,-7.348,-1.613,3.174,10.13,12.53,18.2,17.45,13.695,6.086,-0.1615,-5.363
147,-7.848,-7.145,-1.377,3.318,10.42,12.56,18.44,17.55,13.94,6.453,0.1061,-5.008
148,-7.035,-6.52,-0.803,3.758,10.945,12.69,18.75,17.81,14.46,7.277,0.7603,-4.227
149,-6.312,-5.91,-0.3108,4.36,11.195,12.695,18.94,18.0,14.91,8.0,1.353,-3.488
